customer_id,age,gender,country,session_duration,pages_viewed,products_viewed,cart_items,purchases,total_spent,last_login_days,preferred_device,membership,churn
3621,45,Female,Ghana,17.513813633958243,13,6,3,1,121.68724426751558,30,Mobile,Premium,0
3622,22,Female,USA,23.17636879808748,41,16,5,1,218.45688058213176,28,Desktop,Basic,0
3623,34,Male,UK,36.30863758837521,18,5,7,2,255.6054262970501,12,Desktop,Premium,0
3624,37,Male,Germany,16.188299410395622,37,6,3,2,126.70337800757133,15,Mobile,Premium,0
3625,58,Female,Germany,41.52067343332024,43,4,4,3,128.50140600404478,45,Mobile,Basic,0
3626,63,Male,UK,18.210467471599568,34,14,6,3,160.3524738730029,39,Desktop,Premium,0
3627,29,Female,Germany,31.49935813809008,17,3,7,3,87.99296125060252,39,Desktop,Basic,0
3628,23,Male,UK,34.849488076014396,21,17,6,1,230.4180503943007,15,Desktop,Basic,0
3629,34,Female,USA,38.24641953599712,36,5,7,2,260.71993071283083,58,Desktop,Basic,0
3630,36,Female,UK,38.24891928482835,40,6,3,0,85.39421410347573,36,Mobile,Premium,1
3631,43,Female,Ghana,29.159731430243127,19,4,0,3,270.4786432192797,3,Mobile,Basic,0
3632,61,Male,Ghana,28.284483609517157,12,13,5,4,270.5380752582255,1,Mobile,Premium,0
3633,61,Male,Canada,35.96534331491735,28,8,4,1,-27.267402948989286,7,Desktop,Premium,0
3634,49,Male,Germany,32.7802730333943,11,11,3,0,111.70194928871531,9,Mobile,Basic,0
3635,23,Male,Germany,26.541785769289554,48,19,1,1,151.47466190085902,1,Desktop,Basic,0
3636,53,Male,UK,33.70972558468616,37,5,0,3,245.47120133548574,5,Mobile,Premium,0
3637,55,Female,Germany,28.32872148434003,28,5,8,1,235.0388337884442,47,Desktop,Premium,0
3638,28,Female,Ghana,23.99464591338905,35,3,1,3,126.00615836970805,36,Desktop,Basic,0
3639,50,Female,USA,26.216594795480034,44,2,8,1,329.96679835046837,10,Mobile,Basic,0
3640,41,Female,UK,34.86418831849281,15,3,5,3,143.9943798710999,2,Mobile,Basic,0
3641,40,Female,Germany,20.719123849387252,16,15,5,2,133.1802350249842,23,Mobile,Basic,0
3642,32,Female,Ghana,41.063356934809974,45,7,1,2,107.1313278402854,39,Desktop,Basic,0
3643,44,Female,Canada,24.4272641363613,7,3,5,2,185.71421305680153,29,Desktop,Premium,0
3644,28,Male,Germany,7.4010782609402455,47,15,2,2,272.33343316917,56,Desktop,Premium,0
3645,34,Female,USA,35.52542317064716,3,11,6,2,127.89640860637674,19,Mobile,Premium,0
3646,31,Male,USA,2.9853961318578257,31,16,9,4,216.6737221617766,38,Desktop,Basic,0
3647,44,Female,Germany,19.880809362226536,12,13,3,1,216.26878687624082,47,Mobile,Basic,0
3648,35,Female,Germany,54.2245642292124,8,2,8,2,197.48344282549178,20,Desktop,Basic,0
3649,45,Male,Ghana,40.599931194039826,25,12,4,4,225.76869435158517,12,Mobile,Basic,0
3650,64,Female,Germany,39.77375758554413,44,7,9,4,272.4874099021249,11,Desktop,Premium,0
3651,64,Male,Canada,18.811807159908362,35,1,2,1,221.838829371405,35,Mobile,Premium,0
3652,21,Female,Ghana,28.1336950393686,12,14,0,1,283.74194090229764,52,Mobile,Premium,0
3653,24,Male,UK,42.414299518772324,21,10,0,3,111.99499294070401,49,Desktop,Premium,0
3654,62,Female,Canada,36.396375741153385,26,3,3,3,164.622857117986,7,Desktop,Basic,0
3655,52,Male,Ghana,41.35856944979108,2,11,9,2,112.09281587648776,23,Desktop,Premium,0
3656,26,Male,Ghana,47.815351312176446,14,15,9,0,243.83169854426546,55,Desktop,Basic,1
3657,25,Female,USA,36.60109875699902,46,6,3,3,297.74665648759725,50,Mobile,Premium,0
3658,62,Female,Ghana,17.693161178996064,4,18,8,0,175.22697819573233,17,Desktop,Premium,0
3659,34,Male,Canada,35.983818775801176,17,13,7,3,222.5234406969486,48,Mobile,Basic,0
3660,34,Female,Germany,27.644691671391257,47,15,3,4,80.43667530709041,57,Desktop,Basic,0
3661,50,Male,Canada,17.091401674031573,48,3,5,4,201.72409696407527,2,Desktop,Basic,0
3662,49,Female,UK,38.94557767576507,5,15,6,4,66.14721826893583,5,Mobile,Basic,0
3663,25,Male,Ghana,42.02072844973665,24,1,9,0,204.85051006563774,21,Desktop,Premium,0
3664,36,Female,Ghana,29.061004464247954,49,10,7,2,46.130437510480846,13,Desktop,Basic,0
3665,55,Male,Ghana,33.20476152260467,7,18,3,3,335.5583027022149,11,Desktop,Premium,0
3666,20,Female,Ghana,9.273310496859992,23,8,0,3,195.94838676889592,24,Desktop,Premium,0
3667,22,Male,USA,41.23773108348603,47,12,4,0,192.8132827741682,33,Desktop,Premium,1
3668,30,Male,USA,37.93261339727964,17,5,0,4,352.666945363693,27,Desktop,Premium,0
3669,64,Female,Germany,32.502239141200064,12,1,3,2,205.2849075459827,55,Mobile,Basic,0
3670,63,Female,Ghana,17.475504238163097,11,8,6,3,71.23958978736107,35,Mobile,Basic,0
3671,48,Male,UK,13.556255587628605,11,5,6,2,165.5353659558204,18,Desktop,Premium,0
3672,33,Male,Germany,50.265754136112676,34,17,0,2,355.61395392622256,21,Mobile,Premium,0
3673,49,Male,Ghana,20.00429487713288,47,15,8,1,128.3798512424931,4,Desktop,Basic,0
3674,39,Male,USA,31.341841422901066,37,4,1,2,164.75605536861582,41,Desktop,Basic,0
3675,46,Female,UK,20.313076622604704,29,13,4,1,323.7366360195615,32,Desktop,Premium,0
3676,39,Male,Germany,7.110913113456114,48,17,5,0,138.31924370690604,43,Mobile,Premium,1
3677,60,Male,UK,34.480069996540024,36,13,0,4,192.36644384701322,49,Mobile,Premium,0
3678,20,Male,Ghana,36.03860598833766,27,2,1,1,308.0363217302796,11,Desktop,Basic,0
3679,27,Female,Canada,13.312029776325883,42,4,6,2,154.09909772983454,3,Desktop,Basic,0
3680,59,Male,UK,41.08285220444469,22,2,5,4,136.1157327674124,51,Desktop,Premium,0
3681,38,Female,UK,24.73398271711539,2,12,5,2,52.559225656894824,52,Mobile,Premium,0
3682,33,Female,USA,19.174095923359502,47,19,5,2,111.76604563653216,55,Mobile,Premium,0
3683,29,Female,Ghana,18.51818669651845,36,18,6,1,129.32713534375517,21,Desktop,Premium,0
3684,19,Female,UK,38.7122619809711,48,10,9,0,170.9497753816743,43,Desktop,Premium,1
3685,58,Female,Ghana,10.762619298574524,30,5,8,2,228.58284640472175,58,Desktop,Premium,0
3686,41,Female,USA,17.578279726075316,7,11,8,1,196.42966223601474,14,Desktop,Basic,0
3687,52,Female,Ghana,34.31599641148153,12,1,1,2,101.47617117048567,6,Mobile,Basic,0
3688,47,Male,USA,32.986775415244125,3,3,1,4,308.83661558298695,51,Mobile,Basic,0
3689,47,Male,USA,19.780183426523568,17,17,4,0,111.8378654592031,53,Mobile,Basic,1
3690,64,Female,Germany,42.863407146394096,41,15,9,2,344.2923849482806,29,Mobile,Basic,0
3691,52,Male,Ghana,18.869335089572502,32,14,6,0,212.1019451058476,31,Desktop,Premium,1
3692,36,Male,Canada,27.914526293424107,8,15,2,0,283.62938306478895,47,Mobile,Basic,1
3693,25,Female,Germany,26.59071114564844,23,16,2,4,242.39020851122018,28,Desktop,Premium,0
3694,43,Male,USA,26.629351743204236,38,4,3,4,320.4599105957354,43,Mobile,Basic,0
3695,57,Female,Canada,28.046692921360208,30,19,2,3,196.5307120361331,50,Mobile,Premium,0
3696,24,Male,UK,27.748014951295815,15,8,2,0,178.67447909029235,36,Mobile,Premium,1
3697,47,Female,UK,27.62485832210884,10,6,7,2,224.37718014002252,28,Desktop,Premium,0
3698,24,Female,Germany,28.180728424446205,38,16,6,4,177.9768240365349,19,Mobile,Premium,0
3699,20,Male,Canada,40.8535712431188,15,3,6,2,236.28579578676587,3,Mobile,Basic,0
3700,18,Male,Ghana,27.675863878829045,30,8,9,0,323.98447147360775,12,Mobile,Basic,0
3701,53,Female,Canada,36.919460278442266,46,5,1,4,64.76008409294212,36,Mobile,Basic,0
3702,42,Female,Germany,31.487225907540385,26,5,8,3,193.91822363547186,24,Mobile,Premium,0
3703,54,Female,Ghana,33.66230487624998,45,12,5,0,376.04755687627437,12,Mobile,Premium,0
3704,18,Male,Ghana,37.77911235412622,14,1,2,2,168.7760684953563,24,Desktop,Basic,0
3705,32,Male,UK,18.59728009801666,3,7,8,3,281.09823194243666,1,Desktop,Premium,0
3706,54,Male,Canada,36.27399926969075,36,11,8,0,269.6499248682145,28,Desktop,Basic,0
3707,30,Male,Ghana,27.878459207828215,26,10,5,4,84.97295374727554,16,Desktop,Premium,0
3708,57,Female,Germany,20.389940008757776,14,3,9,0,223.74467581084318,21,Mobile,Premium,0
3709,25,Female,UK,37.75780029522325,31,8,5,1,217.57417044611356,30,Desktop,Premium,0
3710,22,Female,Ghana,25.74604019441857,14,1,7,2,454.59028032516255,34,Desktop,Premium,0
3711,26,Female,Canada,33.77494765064914,40,8,7,4,-10.079560588429615,26,Desktop,Basic,0
3712,18,Male,UK,2.875514044169215,10,11,5,4,70.35565755600018,54,Mobile,Premium,0
3713,53,Female,Canada,37.26082732256959,9,7,6,1,181.70271941088313,35,Mobile,Basic,0
3714,52,Female,Canada,55.900921777542685,46,16,3,3,171.38992850549394,31,Mobile,Premium,0
3715,19,Male,Canada,29.92335186942532,40,7,0,4,129.32047304686876,16,Desktop,Basic,0
3716,57,Male,UK,27.364450104577767,43,13,3,3,134.4222590769973,58,Desktop,Basic,0
3717,40,Female,Ghana,25.387089779602903,42,10,7,3,254.74191795612052,42,Mobile,Basic,0
3718,26,Male,USA,35.5559621157167,18,17,7,3,132.7832820401459,29,Mobile,Premium,0
3719,51,Female,Ghana,26.958941351766867,36,3,1,0,156.71253727001414,29,Desktop,Basic,0
3720,63,Male,UK,36.47558414393621,36,7,6,1,279.7606881569531,9,Desktop,Basic,0
3721,31,Male,USA,47.22448066875613,12,11,0,2,267.450320651847,14,Mobile,Premium,0
3722,21,Female,USA,38.41038960548278,40,13,1,1,161.79394539170391,57,Mobile,Basic,0
3723,47,Male,USA,28.253337113214524,3,5,7,4,82.75029569081825,8,Desktop,Premium,0
3724,48,Female,Germany,18.845244975889337,18,19,9,1,270.34238472512345,2,Mobile,Basic,0
3725,55,Male,UK,25.91781154643084,7,15,3,2,124.81237910366542,11,Mobile,Basic,0
3726,28,Male,Germany,28.39313434319734,31,1,2,0,303.34785731531593,2,Mobile,Basic,0
3727,52,Male,USA,16.814006395381313,1,5,1,4,233.55054476458125,59,Mobile,Premium,0
3728,25,Male,Germany,40.869352178326835,31,13,5,0,184.53840932973333,47,Mobile,Basic,1
3729,20,Male,Germany,35.69086289489917,13,10,3,4,235.07858199884413,18,Desktop,Basic,0
3730,31,Female,UK,19.514087057237106,29,5,2,2,43.837834604793954,5,Desktop,Premium,0
3731,30,Male,Canada,12.207846126704045,3,1,2,0,318.4184259763245,58,Mobile,Premium,1
3732,62,Female,Germany,37.17851910635363,29,10,9,2,183.26506578130898,57,Desktop,Premium,0
3733,49,Male,Germany,13.566570903603377,35,18,2,2,213.3567619562158,7,Desktop,Premium,0
3734,51,Female,USA,30.83932497054083,15,8,7,1,153.88393581430242,23,Mobile,Premium,0
3735,62,Male,USA,25.904805312225303,21,3,8,4,186.33892093146173,19,Mobile,Premium,0
3736,36,Female,USA,37.999774679140636,19,19,8,3,327.83962441391054,19,Desktop,Premium,0
3737,55,Female,Ghana,38.115652197075235,28,19,4,3,178.39825037620625,58,Desktop,Basic,0
3738,33,Male,Germany,21.787241799616805,4,2,0,0,166.58880174464883,48,Desktop,Basic,1
3739,19,Male,USA,38.87966451631954,45,17,9,2,254.65506611674996,19,Mobile,Basic,0
3740,57,Male,UK,27.10534078676497,13,16,4,1,224.83327481743135,49,Mobile,Premium,0
3741,34,Female,Ghana,30.189639381658573,15,10,0,4,324.3014720296378,45,Desktop,Basic,0
3742,51,Female,Canada,30.394596762553654,48,16,8,0,38.70489494899019,40,Mobile,Premium,1
3743,59,Male,Germany,52.481669610058404,39,5,9,2,163.15954826918386,28,Desktop,Basic,0
3744,33,Male,Germany,28.806029139619888,32,3,7,3,86.01440145451834,11,Mobile,Basic,0
3745,55,Female,UK,13.280970654913176,3,3,6,3,298.51004197835067,50,Mobile,Premium,0
3746,19,Female,Canada,22.852864988586376,30,2,1,4,96.62249644818883,11,Mobile,Basic,0
3747,19,Male,Canada,37.38044529391572,20,4,1,4,226.38222866309115,55,Desktop,Premium,0
3748,43,Female,Ghana,27.159320398360055,2,18,3,4,95.44887509738831,9,Mobile,Basic,0
3749,30,Male,Germany,30.149561408320203,25,2,8,0,160.05098866048166,14,Mobile,Premium,0
3750,64,Male,USA,25.68048170084065,11,6,8,4,120.37564935605334,34,Mobile,Premium,0
3751,48,Male,UK,1.8339142948029163,1,3,7,0,199.4495363739807,29,Mobile,Premium,0
3752,51,Female,UK,22.21993091260154,48,3,4,1,362.243827977112,49,Mobile,Premium,0
3753,56,Female,UK,29.227077909191536,49,2,6,2,85.96327323272199,21,Desktop,Basic,0
3754,20,Female,UK,12.305252212430172,48,3,8,3,108.98983837535143,48,Mobile,Premium,0
3755,25,Female,USA,18.211573107524554,10,17,2,0,247.75847445013653,58,Mobile,Basic,1
3756,40,Male,USA,26.599973242378812,17,14,3,2,187.77338001037444,5,Desktop,Basic,0
3757,31,Female,Ghana,26.686848213700728,30,7,1,4,98.19035352137335,33,Mobile,Basic,0
3758,44,Male,Germany,33.944218789448946,35,6,8,3,162.31651458937378,9,Mobile,Premium,0
3759,46,Male,USA,27.23142907803501,19,8,6,0,78.90942461160087,3,Mobile,Premium,0
3760,56,Male,Ghana,33.57633773559036,46,19,5,4,160.78674798367942,14,Mobile,Premium,0
3761,56,Female,Canada,22.999591049335585,34,19,4,2,122.2537354723342,18,Desktop,Premium,0
3762,18,Male,Germany,32.115678999366736,32,12,6,1,224.87420655021398,12,Mobile,Basic,0
3763,34,Male,USA,44.711151480284464,12,5,2,2,251.45071397411832,23,Mobile,Premium,0
3764,58,Female,Canada,32.889667009669026,43,5,4,0,-12.312302927057488,14,Mobile,Premium,0
3765,47,Male,Ghana,27.649841706275442,17,14,1,1,208.56484716435494,16,Mobile,Basic,0
3766,30,Female,USA,20.5726387781355,6,17,4,1,15.745084112473421,37,Desktop,Basic,0
3767,38,Female,USA,30.869754099217758,13,16,6,4,200.50462396136237,20,Mobile,Premium,0
3768,36,Female,Canada,27.820054090692743,39,4,9,2,327.32188393472563,20,Mobile,Basic,0
3769,36,Male,USA,35.61998652051794,22,8,6,0,172.13113402737514,15,Desktop,Premium,0
3770,42,Female,UK,11.780853207622254,11,3,8,1,220.47275429649645,41,Mobile,Premium,0
3771,39,Female,USA,28.11892968278074,7,5,2,4,258.9910007448757,25,Desktop,Basic,0
3772,48,Female,Germany,34.19280877910171,45,7,7,1,261.8758080306059,17,Mobile,Premium,0
3773,34,Female,Canada,31.293824330080902,45,18,4,2,266.75499652226495,12,Desktop,Basic,0
3774,40,Male,Germany,26.674803951671866,21,8,6,3,234.81319783576626,45,Desktop,Basic,0
3775,49,Female,Ghana,26.536469763401634,1,11,0,0,139.70309967703054,42,Desktop,Basic,1
3776,27,Male,Germany,19.011531740216594,30,14,0,3,251.55401693838968,39,Desktop,Premium,0
3777,27,Female,UK,33.78871885689275,19,18,3,2,319.1941082880223,59,Mobile,Premium,0
3778,53,Male,UK,34.24885303393475,47,13,4,3,238.7955310779865,56,Mobile,Premium,0
3779,25,Female,Germany,15.868948102039726,46,6,9,2,215.21183937001706,53,Desktop,Basic,0
3780,37,Male,Ghana,37.64637511621017,29,13,2,2,66.01056456858467,7,Desktop,Premium,0
3781,49,Female,USA,23.453912634665855,35,1,5,4,114.95198773568008,8,Desktop,Premium,0
3782,31,Male,UK,26.240066183995786,20,11,2,3,142.49868694467546,24,Mobile,Basic,0
3783,45,Male,Germany,48.538964456951646,36,7,4,1,112.10518860723049,47,Desktop,Basic,0
3784,63,Male,Germany,46.01919869287829,39,10,0,2,186.8523235282839,25,Mobile,Basic,0
3785,41,Female,Germany,15.534025484302772,1,2,2,3,125.71449505597538,21,Mobile,Premium,0
3786,32,Male,USA,17.210030641702243,23,16,6,1,269.30121746568534,50,Desktop,Basic,0
3787,39,Male,Canada,19.490096269029642,31,5,2,0,168.1009044286898,54,Desktop,Basic,1
3788,47,Male,Ghana,45.86224532210084,35,16,4,1,110.74622671406391,33,Mobile,Basic,0
3789,21,Male,Canada,23.92791130407136,47,16,6,3,126.18243157803988,10,Desktop,Premium,0
3790,30,Female,Ghana,15.25839052210084,45,15,1,3,205.47357446304852,22,Desktop,Premium,0
3791,40,Male,Ghana,42.324465489691676,22,9,2,1,177.4278411971764,19,Mobile,Basic,0
3792,25,Male,Germany,35.93940675255393,46,1,3,1,203.34151934887382,29,Desktop,Basic,0
3793,35,Male,UK,52.50938308530861,7,9,4,2,180.27456353713617,3,Desktop,Premium,0
3794,29,Female,Germany,35.919314043982176,33,11,8,3,337.43920625300336,39,Mobile,Premium,0
3795,48,Male,USA,29.68117106240622,45,5,8,2,268.528067722292,4,Desktop,Premium,0
3796,31,Male,Ghana,32.52701008949808,36,6,3,2,131.19355571092325,37,Desktop,Basic,0
3797,51,Male,UK,25.4700534072471,44,8,8,0,44.343334855185816,31,Mobile,Premium,1
3798,35,Male,Ghana,43.05495866375303,7,15,3,3,171.20232607322026,6,Desktop,Basic,0
3799,51,Female,Ghana,43.5827573519619,27,16,1,2,109.0333639743291,28,Mobile,Premium,0
3800,28,Male,Germany,14.170792600788406,2,18,9,0,61.72102358705851,10,Desktop,Premium,0
3801,58,Male,UK,39.42527127457642,17,12,0,2,251.07537165145197,12,Mobile,Basic,0
3802,29,Female,UK,19.289312622591485,1,4,6,2,199.17144048547507,46,Mobile,Premium,0
3803,32,Female,Ghana,54.13736135464242,46,16,3,3,289.8034236405323,54,Desktop,Basic,0
3804,48,Female,UK,45.170430859547956,30,11,7,1,194.08642448253627,2,Mobile,Premium,0
3805,46,Male,UK,18.61972932311558,22,7,7,1,182.51448013346618,3,Desktop,Basic,0
3806,43,Female,Germany,32.38998748482086,28,15,7,3,98.03534089554643,1,Mobile,Premium,0
3807,35,Male,Canada,39.930863827326796,33,17,5,1,149.92044241387745,35,Desktop,Basic,0
3808,49,Female,USA,23.76307386839901,26,15,8,4,56.451915741901615,24,Mobile,Basic,0
3809,39,Male,Canada,16.33657040160758,35,10,3,1,283.1146302813389,47,Mobile,Basic,0
3810,55,Female,UK,31.017863282026497,11,4,4,2,94.6527131922248,48,Desktop,Basic,0
3811,34,Male,Ghana,28.40635913404725,7,17,3,2,217.65781512667354,52,Desktop,Basic,0
3812,40,Female,USA,20.8571941599293,28,4,4,0,180.2646973099515,34,Mobile,Basic,1
3813,41,Male,USA,42.36092011217867,25,11,1,3,231.0930409863354,20,Mobile,Premium,0
3814,25,Male,Ghana,17.110454575127317,41,4,4,0,202.75672523388977,16,Mobile,Premium,0
3815,58,Male,USA,28.921350015070537,31,12,9,2,94.17877344004447,30,Mobile,Basic,0
3816,23,Male,Ghana,31.81826287580258,3,10,7,2,173.38494562847583,47,Mobile,Basic,0
3817,22,Male,USA,33.08972399514831,33,14,8,0,301.3419614192232,39,Mobile,Premium,1
3818,61,Male,Canada,41.30673210663889,34,18,6,4,134.14767284080708,25,Mobile,Basic,0
3819,46,Male,USA,27.599636839993433,21,6,6,1,292.59817016693296,5,Mobile,Premium,0
3820,45,Male,Germany,3.965768414286117,37,5,5,4,252.9301595870391,29,Desktop,Premium,0
3821,28,Female,Ghana,26.132227771303867,49,2,1,4,211.1437859300558,37,Desktop,Basic,0
3822,18,Male,USA,37.25663266655646,19,13,9,4,140.85817861359413,28,Desktop,Basic,0
3823,60,Male,Ghana,28.558494079791007,37,14,9,4,221.79794368771857,53,Desktop,Basic,0
3824,36,Female,Germany,28.632509561627224,21,3,8,1,159.17599720613578,58,Mobile,Basic,0
3825,26,Male,USA,35.26213321575985,14,11,4,3,288.3693252352172,41,Mobile,Premium,0
3826,44,Female,USA,36.580433607304045,10,4,5,0,97.00918782791426,23,Desktop,Premium,0
3827,51,Male,Germany,12.136131881779782,7,13,0,4,224.63968621046786,32,Mobile,Basic,0
3828,61,Female,Germany,29.81315869125328,29,8,4,4,202.3006312841844,46,Mobile,Basic,0
3829,21,Female,Germany,28.04785778838177,40,8,5,0,226.28229529808402,51,Desktop,Premium,1
3830,53,Male,Ghana,30.751193760617536,8,13,9,0,257.4220021069244,18,Desktop,Basic,0
3831,35,Female,Germany,10.302438238069556,39,10,1,3,128.9394208789631,41,Desktop,Premium,0
3832,32,Male,Ghana,43.23085252810856,13,13,6,2,128.8697200151367,35,Mobile,Basic,0
3833,30,Male,Canada,30.067238321328492,46,13,3,3,217.22947019955947,43,Mobile,Premium,0
3834,36,Male,USA,34.2499234004644,19,17,4,2,277.1710330731945,24,Desktop,Premium,0
3835,23,Male,USA,47.65984214007836,11,6,2,1,180.06375513658955,47,Desktop,Premium,0
3836,29,Female,UK,34.34652797400501,2,2,4,3,315.03143848219065,28,Desktop,Premium,0
3837,54,Male,Canada,14.600930970345408,49,17,3,1,176.00382958804022,36,Desktop,Basic,0
3838,34,Female,Germany,29.13556329048538,6,12,9,0,143.07267328336928,21,Mobile,Basic,0
3839,40,Female,Germany,36.748880929148285,29,6,5,3,236.3403994869771,56,Desktop,Premium,0
3840,43,Male,Canada,30.566287138565738,41,5,1,0,156.3075237219583,5,Mobile,Premium,0
3841,46,Male,Germany,47.06821470354491,5,5,2,4,157.30413433326277,26,Desktop,Premium,0
3842,50,Male,UK,21.44037841274269,41,9,9,0,220.8000528700772,50,Mobile,Basic,1
3843,44,Male,Ghana,42.45122521987656,30,3,0,4,274.5497497422314,54,Mobile,Basic,0
3844,42,Female,USA,38.39067488959856,39,5,6,2,224.187095132312,23,Desktop,Basic,0
3845,27,Male,Canada,30.88766685854455,36,7,8,4,208.66405088288676,44,Mobile,Basic,0
3846,64,Female,USA,33.31329252060807,27,12,1,2,353.88658102414433,33,Desktop,Basic,0
3847,40,Male,Ghana,20.223114619474046,18,7,6,4,255.71635070928772,26,Desktop,Premium,0
3848,38,Male,Canada,26.92743464931106,49,10,2,4,172.92074601801247,57,Desktop,Basic,0
3849,38,Male,Ghana,35.77117505638143,36,8,4,1,288.2163725171978,22,Mobile,Basic,0
3850,60,Male,Germany,28.508828567848873,16,17,5,1,180.8385022906798,20,Desktop,Basic,0
3851,30,Female,Germany,30.602387092787342,5,5,7,0,248.28437167195702,2,Mobile,Basic,0
3852,54,Female,Germany,39.92443296658286,9,15,3,1,243.21095564856375,41,Desktop,Premium,0
3853,50,Male,Ghana,10.927562162741257,34,9,1,2,200.21360717652212,54,Mobile,Premium,0
3854,41,Female,Ghana,33.693847940333335,34,11,2,1,142.06723449414727,57,Desktop,Premium,0
3855,61,Female,Ghana,47.765385144334275,36,13,7,0,197.79565517956183,18,Desktop,Basic,0
3856,28,Male,USA,26.23133350540251,31,18,6,3,162.07286501161903,5,Mobile,Premium,0
3857,34,Male,Ghana,17.55720976735296,20,17,5,2,221.06495985501675,54,Mobile,Premium,0
3858,21,Female,Germany,26.109066470397465,17,9,4,3,233.79878697866332,32,Mobile,Basic,0
3859,64,Female,UK,14.82917325634056,20,10,4,2,42.351774345628684,46,Desktop,Premium,0
3860,42,Female,Ghana,32.25685072739971,28,5,0,0,227.0125070441543,11,Mobile,Basic,0
3861,47,Female,UK,29.26305968044813,21,11,5,1,434.02243001187946,21,Mobile,Premium,0
3862,26,Male,Germany,33.18731852102963,19,15,8,3,174.65991400117628,22,Mobile,Basic,0
3863,38,Male,Ghana,28.687643906534564,3,2,7,3,279.11376118143147,3,Mobile,Premium,0
3864,37,Female,USA,31.958951178436685,30,14,9,1,259.3575715826702,9,Desktop,Premium,0
3865,36,Male,USA,34.5048392475152,5,5,0,0,68.61678434865738,2,Mobile,Basic,0
3866,36,Female,UK,18.02352481816567,42,6,5,1,239.81631665745076,46,Mobile,Premium,0
3867,29,Female,USA,33.46085018714552,6,15,2,4,132.74995479732016,28,Desktop,Basic,0
3868,54,Male,USA,44.48207072195507,3,4,5,4,184.1988140786389,34,Desktop,Premium,0
3869,59,Female,USA,20.38277722108869,49,10,8,4,83.25646254916249,53,Desktop,Basic,0
3870,34,Female,Germany,33.08326482739562,42,19,5,3,235.38234688059057,59,Mobile,Premium,0
3871,54,Male,USA,42.94698847637953,24,9,7,3,172.71735475848308,10,Mobile,Premium,0
3872,56,Male,Canada,18.449547144947303,44,10,5,0,307.62331298897493,19,Mobile,Premium,0
3873,45,Female,Ghana,37.9785463454203,1,4,5,2,91.23286166181195,29,Mobile,Basic,0
3874,58,Female,USA,27.77975859048159,36,4,6,1,272.6957098499557,2,Mobile,Basic,0
3875,52,Male,USA,40.11337955481682,15,6,9,2,233.7080545840637,48,Desktop,Basic,0
3876,64,Female,USA,21.75542797908819,41,8,3,3,131.33341871828054,6,Mobile,Premium,0
3877,35,Female,Canada,29.9094479261774,38,16,7,1,76.3523368265664,44,Mobile,Basic,0
3878,31,Male,USA,14.815109528718429,44,8,3,3,176.80685096207,54,Mobile,Basic,0
3879,52,Male,USA,34.372889111707664,18,16,6,0,218.93236524423287,7,Mobile,Premium,0
3880,61,Male,Ghana,34.487367282260855,23,6,0,1,114.75405518511322,36,Mobile,Basic,0
3881,58,Male,Canada,35.408024203986976,47,17,8,3,124.07890949275281,8,Mobile,Basic,0
3882,24,Male,Canada,34.91599650258519,29,1,9,4,279.2362996357426,19,Desktop,Basic,0
3883,58,Male,USA,29.089246494896024,41,19,8,4,137.48118310516935,10,Desktop,Premium,0
3884,30,Female,Canada,15.22370341017581,22,18,6,3,246.39275156783748,33,Desktop,Basic,0
3885,35,Female,UK,39.9207778866264,24,17,7,2,297.5085732809903,37,Desktop,Basic,0
3886,54,Male,Canada,29.61565740261199,45,17,1,0,135.65947283569074,38,Desktop,Basic,1
3887,30,Male,Canada,33.93484009201066,48,12,9,0,100.03813589861954,27,Desktop,Premium,0
3888,53,Female,Canada,28.147842922867657,13,12,9,3,269.7598821686755,29,Mobile,Basic,0
3889,48,Female,Germany,49.587603729602606,33,6,6,0,176.09437098878448,19,Mobile,Premium,0
3890,19,Female,Germany,24.323513572850512,22,7,0,1,164.89614156726768,18,Desktop,Basic,0
3891,33,Male,Germany,23.938893339902933,35,8,2,0,314.29119565030965,51,Desktop,Premium,1
3892,26,Male,Canada,14.383561394961266,17,3,5,4,178.57228673757587,51,Mobile,Basic,0
3893,26,Female,UK,31.12913599739326,22,17,4,3,222.212223400818,23,Mobile,Basic,0
3894,55,Male,Canada,48.5840706453868,5,8,4,1,71.08137824995416,1,Desktop,Premium,0
3895,28,Male,USA,31.250376735286878,25,11,8,0,193.89186734473844,59,Desktop,Premium,1
3896,39,Male,UK,32.27115384277843,6,18,5,4,129.4976094931995,52,Desktop,Basic,0
3897,50,Female,Germany,39.73214106134086,17,16,2,2,159.44288370434248,43,Mobile,Basic,0
3898,53,Female,Ghana,31.62096555277258,31,13,1,0,154.73112633218452,3,Desktop,Basic,0
3899,62,Male,UK,41.99289603066862,17,9,8,4,304.1111932659891,10,Desktop,Basic,0
3900,40,Male,Germany,43.47742450087041,33,19,9,4,146.94940608645138,59,Desktop,Basic,0
3901,62,Male,UK,24.070080059526738,39,7,3,4,157.21856718601597,7,Desktop,Basic,0
3902,62,Male,UK,15.695698278072122,48,17,4,4,322.76201878922143,49,Mobile,Premium,0
3903,51,Male,Canada,36.895896859763106,37,8,8,2,171.45355686823032,56,Desktop,Premium,0
3904,26,Female,USA,33.22631399625593,48,8,4,3,150.36403892756687,26,Mobile,Premium,0
3905,41,Male,Ghana,19.541397876198218,4,3,6,4,288.0039953314417,16,Mobile,Premium,0
